program,gender,watIam,first_name,last_name,email,id,team number,group
COMP/ECE,M,bstiege,Bald,Stieger,bstiege@edu.uwaterloo.ca,73588264,,14
COMP/ECE,M,btrevor,Brenden,Trevorrow,btrevor@edu.uwaterloo.ca,20072901,,15
COMP/ECE,M,bweinha,Baldwin,Weinham,bweinha@edu.uwaterloo.ca,66190799,,16
COMP/ECE,M,bwestmo,Bret,Westmoreland,bwestmo@edu.uwaterloo.ca,73013654,,17
COMP/ECE,M,cbalsom,Charlot,Balsom,cbalsom@edu.uwaterloo.ca,46928958,,18
COMP/ECE,M,cbernha,Corene,Bernhard,cbernha@edu.uwaterloo.ca,95229166,,1
COMP/ECE,M,cbezarr,Codi,Bezarra,cbezarr@edu.uwaterloo.ca,51521772,,2
COMP/ECE,M,cbracci,Claudell,Bracci,cbracci@edu.uwaterloo.ca,91550846,,3
COMP/ECE,M,cbuckst,Chip,Buckston,cbuckst@edu.uwaterloo.ca,87281606,,4
COMP/ECE,M,ccarbin,Coral,Carbine,ccarbin@edu.uwaterloo.ca,66008414,,5
COMP/ECE,M,ccarlso,Cathrine,Carlson,ccarlso@edu.uwaterloo.ca,85449819,,6
COMP/ECE,M,ccaroli,Colin,Caroli,ccaroli@edu.uwaterloo.ca,68750794,,7
COMP/ECE,M,cdavenh,Caprice,Davenhill,cdavenh@edu.uwaterloo.ca,26117773,,8
COMP/ECE,M,cde bru,Cam,De Bruijn,cde bru@edu.uwaterloo.ca,36322799,,9
COMP/ECE,M,cdeeks,Cathie,Deeks,cdeeks@edu.uwaterloo.ca,12859165,,10
COMP/ECE,M,cepsley,Crystie,Epsley,cepsley@edu.uwaterloo.ca,49502855,,11
COMP/ECE,M,cgull,Carmencita,Gull,cgull@edu.uwaterloo.ca,13616869,,12
COMP/ECE,M,chenden,Clemmy,Henden,chenden@edu.uwaterloo.ca,17455068,,13
COMP/ECE,M,chodjet,Curt,Hodjetts,chodjet@edu.uwaterloo.ca,58557326,,14
COMP/ECE,M,chorley,Christoph,Horley,chorley@edu.uwaterloo.ca,46440952,,15
COMP/ECE,M,ckear,Channa,Kear,ckear@edu.uwaterloo.ca,58510226,,16
COMP/ECE,M,clardeu,Clarey,Lardeur,clardeu@edu.uwaterloo.ca,30025042,,17
COMP/ECE,M,cmaysto,Corry,Mayston,cmaysto@edu.uwaterloo.ca,58356902,,18
COMP/ECE,M,cmcquil,Caresse,McQuilkin,cmcquil@edu.uwaterloo.ca,87055246,,1
COMP/ECE,M,cmellon,Candace,Mellonby,cmellon@edu.uwaterloo.ca,15351990,,2
COMP/ECE,M,cmuck,Clair,Muck,cmuck@edu.uwaterloo.ca,66882794,,3
COMP/ECE,M,co'brie,Chlo,O'Brien,co'brie@edu.uwaterloo.ca,25166290,,4
COMP/ECE,M,cpennym,Carl,Pennyman,cpennym@edu.uwaterloo.ca,36734475,,5
COMP/ECE,M,cperico,Cora,Perico,cperico@edu.uwaterloo.ca,73703989,,6
COMP/ECE,M,cpochet,Claretta,Pochet,cpochet@edu.uwaterloo.ca,83833395,,7
COMP/ECE,M,crother,Ceciley,Rothera,crother@edu.uwaterloo.ca,88683913,,8
COMP/ECE,M,csommer,Charmane,Sommerling,csommer@edu.uwaterloo.ca,87623407,,9
COMP/ECE,M,dcolaco,Donnell,Colaco,dcolaco@edu.uwaterloo.ca,33137651,,10
COMP/ECE,M,dcoweup,Denis,Coweuppe,dcoweup@edu.uwaterloo.ca,32912271,,11
COMP/ECE,M,ddewers,Dominique,Dewerson,ddewers@edu.uwaterloo.ca,98483563,,12
COMP/ECE,M,ddickie,Dorrie,Dickie,ddickie@edu.uwaterloo.ca,89664527,,13
COMP/ECE,M,dfarghe,Danice,Fargher,dfarghe@edu.uwaterloo.ca,74473576,,14
COMP/ECE,M,dgiffau,Dilan,Giffaut,dgiffau@edu.uwaterloo.ca,65387671,,15
COMP/ECE,M,dhaquar,Daron,Haquard,dhaquar@edu.uwaterloo.ca,56514645,,16
COMP/ECE,M,dholtum,Drusy,Holtum,dholtum@edu.uwaterloo.ca,60749382,,17
COMP/ECE,M,dhuebne,Duke,Huebner,dhuebne@edu.uwaterloo.ca,11919508,,18
COMP/ECE,M,dimpey,Dion,Impey,dimpey@edu.uwaterloo.ca,48717823,,1
COMP/ECE,M,dl'homm,Donnie,L'Hommee,dl'homm@edu.uwaterloo.ca,47531615,,2
COMP/ECE,M,dlabbet,De,Labbet,dlabbet@edu.uwaterloo.ca,97159516,,3
COMP/ECE,M,dmacnei,Delmor,MacNeish,dmacnei@edu.uwaterloo.ca,87287974,,4
COMP/ECE,M,dmewitt,Debera,Mewitt,dmewitt@edu.uwaterloo.ca,89961346,,5
COMP/ECE,M,dobern,Denver,Obern,dobern@edu.uwaterloo.ca,10103514,,6
COMP/ECE,M,dopdeno,Dorothea,Opdenort,dopdeno@edu.uwaterloo.ca,79975983,,7
COMP/ECE,M,dpietru,Debi,Pietruszka,dpietru@edu.uwaterloo.ca,73811854,,8
COMP/ECE,M,drecher,Dionne,Recher,drecher@edu.uwaterloo.ca,82715067,,9
COMP/ECE,M,drizzi,Daphne,Rizzi,drizzi@edu.uwaterloo.ca,89786559,,10
COMP/ECE,M,dsmallb,Darnell,Smallbone,dsmallb@edu.uwaterloo.ca,35349949,,11
COMP/ECE,M,dstanwa,Debby,Stanway,dstanwa@edu.uwaterloo.ca,63214799,,12
COMP/ECE,M,dsuther,Durant,Sutherby,dsuther@edu.uwaterloo.ca,38394838,,13
COMP/ECE,M,dtafani,Donny,Tafani,dtafani@edu.uwaterloo.ca,83079355,,14
COMP/ECE,M,dtroppm,David,Troppmann,dtroppm@edu.uwaterloo.ca,88698028,,15
COMP/ECE,M,dvennar,Dominik,Vennard,dvennar@edu.uwaterloo.ca,65644512,,16
COMP/ECE,M,dwarin,Davidde,Warin,dwarin@edu.uwaterloo.ca,17025738,,17
COMP/ECE,M,dwimpey,Desi,Wimpey,dwimpey@edu.uwaterloo.ca,48476698,,18
COMP/ECE,M,dwooder,Delilah,Wooderson,dwooder@edu.uwaterloo.ca,80214518,,1
COMP/ECE,M,ebolton,Edsel,Bolton,ebolton@edu.uwaterloo.ca,43046756,,2
COMP/ECE,M,ebrocks,Emmery,Brocks,ebrocks@edu.uwaterloo.ca,15229663,,3
COMP/ECE,M,ecastag,Eduard,Castagnone,ecastag@edu.uwaterloo.ca,42149149,,4
COMP/ECE,M,eeastla,Ernaline,Eastlake,eeastla@edu.uwaterloo.ca,41219725,,5
COMP/ECE,M,ehamber,Elnore,Hambers,ehamber@edu.uwaterloo.ca,49594756,,6
COMP/ECE,M,ehedau,Eleen,Hedau,ehedau@edu.uwaterloo.ca,27601636,,7
COMP/ECE,M,ehoggin,Emyle,Hoggins,ehoggin@edu.uwaterloo.ca,49312523,,8
COMP/ECE,M,eiannin,Elton,Iannini,eiannin@edu.uwaterloo.ca,36016095,,9
COMP/ECE,M,ejermey,Eva,Jermey,ejermey@edu.uwaterloo.ca,81335831,,10
COMP/ECE,M,ekerric,Ernst,Kerrich,ekerric@edu.uwaterloo.ca,40594461,,11
COMP/ECE,M,ekiljan,Ermina,Kiljan,ekiljan@edu.uwaterloo.ca,80313365,,12
COMP/ECE,M,ekubale,Everard,Kubalek,ekubale@edu.uwaterloo.ca,82278267,,13
COMP/ECE,M,emaffet,Emeline,Maffetti,emaffet@edu.uwaterloo.ca,96169566,,14
COMP/ECE,M,emarche,Emmett,Marchelli,emarche@edu.uwaterloo.ca,84261446,,15
COMP/ECE,M,epetros,Eddie,Petroselli,epetros@edu.uwaterloo.ca,79042913,,16
COMP/ECE,M,epiddle,Earl,Piddlesden,epiddle@edu.uwaterloo.ca,89622211,,17
COMP/ECE,M,erillat,Ericha,Rillatt,erillat@edu.uwaterloo.ca,35075502,,18
COMP/ECE,M,esomerl,Esra,Somerled,esomerl@edu.uwaterloo.ca,26690086,,1
COMP/ECE,M,eterbee,Evy,Terbeek,eterbee@edu.uwaterloo.ca,47807942,,2
COMP/ECE,M,evedyas,Eric,Vedyasov,evedyas@edu.uwaterloo.ca,13752651,,3
COMP/ECE,M,ewoolla,Erick,Woollam,ewoolla@edu.uwaterloo.ca,32670151,,4
COMP/ECE,M,ezanini,Eldridge,Zanini,ezanini@edu.uwaterloo.ca,22774569,,5
COMP/ECE,M,fainsle,Fawne,Ainslee,fainsle@edu.uwaterloo.ca,51368640,,6
COMP/ECE,M,fcatter,Flem,Catterall,fcatter@edu.uwaterloo.ca,94814767,,7
COMP/ECE,M,fclingo,Fairlie,Clingoe,fclingo@edu.uwaterloo.ca,97311207,,8
COMP/ECE,M,fclowes,Frans,Clowes,fclowes@edu.uwaterloo.ca,49211251,,9
COMP/ECE,M,fdomane,Felicdad,Domanek,fdomane@edu.uwaterloo.ca,62067859,,10
COMP/ECE,M,fdowsin,Fidel,Dowsing,fdowsin@edu.uwaterloo.ca,81762157,,11
COMP/ECE,M,fdyter,Fons,Dyter,fdyter@edu.uwaterloo.ca,20414291,,12
COMP/ECE,M,fgisbye,Fraser,Gisbye,fgisbye@edu.uwaterloo.ca,48443907,,13
COMP/ECE,M,fheeps,Farlie,Heeps,fheeps@edu.uwaterloo.ca,95128694,,14
COMP/ECE,M,fle pre,Francklin,Le Prevost,fle pre@edu.uwaterloo.ca,21388357,,15
COMP/ECE,M,flghan,Franzen,Lghan,flghan@edu.uwaterloo.ca,39044883,,16
COMP/ECE,M,fmcffad,Fayette,McFfaden,fmcffad@edu.uwaterloo.ca,23109609,,17
COMP/ECE,M,fmochan,Frederica,Mochan,fmochan@edu.uwaterloo.ca,33507427,,18
COMP/ECE,M,freddin,Francis,Reddin,freddin@edu.uwaterloo.ca,42409788,,1
COMP/ECE,M,frodden,Frank,Rodden,frodden@edu.uwaterloo.ca,63390661,,2
COMP/ECE,M,fshedda,Florrie,Sheddan,fshedda@edu.uwaterloo.ca,19162562,,3
COMP/ECE,M,fwoolfo,Fritz,Woolforde,fwoolfo@edu.uwaterloo.ca,25320313,,4
COMP/ECE,M,gberwic,Glendon,Berwick,gberwic@edu.uwaterloo.ca,53516035,,5
COMP/ECE,M,gboscot,Gabbie,Boscott,gboscot@edu.uwaterloo.ca,67097329,,6
COMP/ECE,M,gbounde,Gabriellia,Bounde,gbounde@edu.uwaterloo.ca,48202702,,7
COMP/ECE,M,gchate,Gertrudis,Chate,gchate@edu.uwaterloo.ca,96289497,,8
COMP/ECE,M,gchaulk,Grantham,Chaulk,gchaulk@edu.uwaterloo.ca,92970019,,9
COMP/ECE,M,gcrace,Gilemette,Crace,gcrace@edu.uwaterloo.ca,50208011,,10
COMP/ECE,M,ggarnar,Gerhard,Garnar,ggarnar@edu.uwaterloo.ca,10882988,,11
COMP/ECE,M,ggianni,Glenden,Giannini,ggianni@edu.uwaterloo.ca,67104476,,12
COMP/ECE,M,ggreet,Gamaliel,Greet,ggreet@edu.uwaterloo.ca,89744362,,13
COMP/ECE,M,gkimbro,Giuditta,Kimbrough,gkimbro@edu.uwaterloo.ca,27447692,,14
COMP/ECE,M,gknight,Guy,Knightsbridge,gknight@edu.uwaterloo.ca,67664519,,15
COMP/ECE,M,gpauluz,Gloriana,Pauluzzi,gpauluz@edu.uwaterloo.ca,93966469,,16
COMP/ECE,M,gpeddie,Genvieve,Peddie,gpeddie@edu.uwaterloo.ca,48590390,,17
COMP/ECE,M,gpressh,Gualterio,Presshaugh,gpressh@edu.uwaterloo.ca,43259953,,18
COMP/ECE,M,gradcli,Gonzales,Radcliffe,gradcli@edu.uwaterloo.ca,11012787,,1
COMP/ECE,M,gschief,Gaylene,Schiefersten,gschief@edu.uwaterloo.ca,96530371,,2
COMP/ECE,M,gwillme,Gabriella,Willmer,gwillme@edu.uwaterloo.ca,89476985,,3
COMP/ECE,M,gwither,Georgena,Witherup,gwither@edu.uwaterloo.ca,63340964,,4
COMP/ECE,M,hassend,Hoebart,Assender,hassend@edu.uwaterloo.ca,83926550,,5
COMP/ECE,M,hbicker,Hestia,Bickersteth,hbicker@edu.uwaterloo.ca,39267482,,6
COMP/ECE,M,hcastig,Hilario,Castiglio,hcastig@edu.uwaterloo.ca,51899280,,7
COMP/ECE,M,hdonagh,Hadleigh,Donaghie,hdonagh@edu.uwaterloo.ca,30559890,,8
COMP/ECE,M,hgrinst,Hallsy,Grinston,hgrinst@edu.uwaterloo.ca,45793192,,9
COMP/ECE,M,hjukes,Hubey,Jukes,hjukes@edu.uwaterloo.ca,50059642,,10
COMP/ECE,M,hkatte,Harcourt,Katte,hkatte@edu.uwaterloo.ca,74929475,,11
COMP/ECE,M,hkenefi,Hillery,Kenefick,hkenefi@edu.uwaterloo.ca,26113235,,12
COMP/ECE,M,hpetter,Harris,Petters,hpetter@edu.uwaterloo.ca,84507038,,13
COMP/ECE,M,hpimble,Hatti,Pimblett,hpimble@edu.uwaterloo.ca,34611424,,14
COMP/ECE,M,hsturme,Henry,Sturmey,hsturme@edu.uwaterloo.ca,85388138,,15
COMP/ECE,M,hveysey,Hurleigh,Veysey,hveysey@edu.uwaterloo.ca,42363208,,16
COMP/ECE,M,iaveril,Isa,Averill,iaveril@edu.uwaterloo.ca,36420525,,17
COMP/ECE,M,ibirche,Iosep,Birchett,ibirche@edu.uwaterloo.ca,80584742,,18
COMP/ECE,M,icaseli,Inessa,Caselick,icaseli@edu.uwaterloo.ca,42472907,,1
COMP/ECE,M,iferrey,Iain,Ferrey,iferrey@edu.uwaterloo.ca,71323980,,2
COMP/ECE,M,iguerri,Ike,Guerrin,iguerri@edu.uwaterloo.ca,25471724,,3
COMP/ECE,M,jbuzzin,Jon,Buzzing,jbuzzin@edu.uwaterloo.ca,25929285,,4
COMP/ECE,M,jdomek,Jules,Domek,jdomek@edu.uwaterloo.ca,42689434,,5
COMP/ECE,M,jduferi,Jessamine,Duferie,jduferi@edu.uwaterloo.ca,97829329,,6
COMP/ECE,M,jgell,Josefina,Gell,jgell@edu.uwaterloo.ca,96239050,,7
COMP/ECE,M,jgilard,Janot,Gilardone,jgilard@edu.uwaterloo.ca,78515619,,8
COMP/ECE,M,jglaves,Jeremy,Glaves,jglaves@edu.uwaterloo.ca,72177969,,9
COMP/ECE,M,jkindle,Jane,Kindleside,jkindle@edu.uwaterloo.ca,13091270,,10
COMP/ECE,M,jmaccon,Jermaine,Macconachy,jmaccon@edu.uwaterloo.ca,83849396,,11
COMP/ECE,M,jmoyle,Jere,Moyle,jmoyle@edu.uwaterloo.ca,62334084,,12
COMP/ECE,M,jrelfe,Jonis,Relfe,jrelfe@edu.uwaterloo.ca,30881856,,13
COMP/ECE,M,jrobert,Jdavie,Robertsson,jrobert@edu.uwaterloo.ca,50516899,,14
COMP/ECE,M,jstairm,Justina,Stairmand,jstairm@edu.uwaterloo.ca,15436595,,15
COMP/ECE,M,jtighe,Jackson,Tighe,jtighe@edu.uwaterloo.ca,70872216,,16
COMP/ECE,M,jzmitri,Justen,Zmitrichenko,jzmitri@edu.uwaterloo.ca,11168479,,17
COMP/ECE,M,kbengts,Kaleena,Bengtsson,kbengts@edu.uwaterloo.ca,29839347,,18
COMP/ECE,M,kbitten,Kennie,Bitten,kbitten@edu.uwaterloo.ca,97906010,,1
COMP/ECE,M,kboylun,Katee,Boylund,kboylun@edu.uwaterloo.ca,29457747,,2
COMP/ECE,M,kdunsfo,Kayne,Dunsford,kdunsfo@edu.uwaterloo.ca,19888941,,3
COMP/ECE,M,keteen,Klement,Eteen,keteen@edu.uwaterloo.ca,41975575,,4
COMP/ECE,M,kfranze,Klarrisa,Franzen,kfranze@edu.uwaterloo.ca,15958699,,5
COMP/ECE,M,kgrut,Koren,Grut,kgrut@edu.uwaterloo.ca,76427648,,6
COMP/ECE,M,kjurgen,Krissie,Jurgen,kjurgen@edu.uwaterloo.ca,65587044,,7
COMP/ECE,M,kkersho,Kattie,Kershow,kkersho@edu.uwaterloo.ca,80168711,,8
COMP/ECE,M,kkochel,Kerrill,Kochel,kkochel@edu.uwaterloo.ca,65900798,,9
COMP/ECE,M,kleroux,Klemens,Leroux,kleroux@edu.uwaterloo.ca,24509909,,10
COMP/ECE,M,kmault,Katrine,Mault,kmault@edu.uwaterloo.ca,35620737,,11
COMP/ECE,M,kmckenn,Kermy,McKenney,kmckenn@edu.uwaterloo.ca,55554795,,12
COMP/ECE,M,knash,Kare,Nash,knash@edu.uwaterloo.ca,17360799,,13
COMP/ECE,M,kpatise,Kendricks,Patise,kpatise@edu.uwaterloo.ca,12061305,,14
COMP/ECE,M,krickhu,Kara,Rickhuss,krickhu@edu.uwaterloo.ca,98226082,,15
COMP/ECE,M,ksimpki,Keri,Simpkiss,ksimpki@edu.uwaterloo.ca,93544109,,16
COMP/ECE,M,ksunnuc,Karola,Sunnucks,ksunnuc@edu.uwaterloo.ca,24795056,,17
COMP/ECE,M,ktimeby,Korella,Timeby,ktimeby@edu.uwaterloo.ca,81446856,,18
COMP/ECE,M,lbeaver,Lorrin,Beavers,lbeaver@edu.uwaterloo.ca,36082281,,1
COMP/ECE,M,lbroadb,Lion,Broadberry,lbroadb@edu.uwaterloo.ca,78173297,,2
COMP/ECE,M,lbrou,Lauraine,Brou,lbrou@edu.uwaterloo.ca,65469925,,3
COMP/ECE,M,lcarret,Livia,Carrett,lcarret@edu.uwaterloo.ca,74179514,,4
COMP/ECE,M,lcoke,Leela,Coke,lcoke@edu.uwaterloo.ca,23599357,,5
COMP/ECE,M,lcurrin,Lucina,Currington,lcurrin@edu.uwaterloo.ca,72540535,,6
COMP/ECE,M,lfidgin,Lanie,Fidgin,lfidgin@edu.uwaterloo.ca,68227449,,7
COMP/ECE,M,lfoddy,Lotti,Foddy,lfoddy@edu.uwaterloo.ca,75164656,,8
COMP/ECE,M,lforema,Lavinie,Foreman,lforema@edu.uwaterloo.ca,88734013,,9
COMP/ECE,M,lgerard,Lira,Gerardeaux,lgerard@edu.uwaterloo.ca,92964939,,10
COMP/ECE,M,lgreedy,Lynn,Greedy,lgreedy@edu.uwaterloo.ca,60097416,,11
COMP/ECE,M,lhavert,Lothario,Haverty,lhavert@edu.uwaterloo.ca,42373267,,12
COMP/ECE,M,lhutchi,Lyn,Hutchins,lhutchi@edu.uwaterloo.ca,14991195,,13
COMP/ECE,M,llook,Lethia,Look,llook@edu.uwaterloo.ca,43251344,,14
COMP/ECE,M,lmarklo,Lorrie,Marklow,lmarklo@edu.uwaterloo.ca,13550150,,15
COMP/ECE,M,lnuzzi,Lorianna,Nuzzi,lnuzzi@edu.uwaterloo.ca,64233597,,16
COMP/ECE,M,lpresho,Louie,Preshous,lpresho@edu.uwaterloo.ca,48337697,,17
COMP/ECE,M,lrelton,Lief,Relton,lrelton@edu.uwaterloo.ca,30290119,,18
COMP/ECE,M,lrobbin,Leeanne,Robbins,lrobbin@edu.uwaterloo.ca,16611168,,1
COMP/ECE,M,lsharp,Lorna,Sharp,lsharp@edu.uwaterloo.ca,28687232,,2
COMP/ECE,M,lspradb,Leticia,Spradbrow,lspradb@edu.uwaterloo.ca,10141158,,3
COMP/ECE,M,lsturde,Lorry,Sturdey,lsturde@edu.uwaterloo.ca,82979652,,4
COMP/ECE,M,lvan de,Lilas,Van Der Hoog,lvan de@edu.uwaterloo.ca,28574341,,5
COMP/ECE,M,lvevers,Luce,Vevers,lvevers@edu.uwaterloo.ca,39750254,,6
COMP/ECE,M,lwoodle,Lynnett,Woodley,lwoodle@edu.uwaterloo.ca,36480004,,7
COMP/ECE,M,madamss,Maren,Adamsson,madamss@edu.uwaterloo.ca,86977575,,8
COMP/ECE,M,mapdell,Mureil,Apdell,mapdell@edu.uwaterloo.ca,56800994,,9
COMP/ECE,M,mastin,Merrile,Astin,mastin@edu.uwaterloo.ca,33956151,,10
COMP/ECE,M,mdayton,Merci,Dayton,mdayton@edu.uwaterloo.ca,19850125,,11
COMP/ECE,M,mde lee,Moishe,De Leek,mde lee@edu.uwaterloo.ca,94616680,,12
COMP/ECE,M,mdecour,Mort,Decourcy,mdecour@edu.uwaterloo.ca,57235840,,13
COMP/ECE,M,mdevann,Minni,Devanney,mdevann@edu.uwaterloo.ca,54858510,,14
COMP/ECE,M,mfirby,Merrill,Firby,mfirby@edu.uwaterloo.ca,96597480,,15
COMP/ECE,M,mgaskin,Madge,Gaskins,mgaskin@edu.uwaterloo.ca,12792205,,16
COMP/ECE,M,mgerrie,Merrili,Gerrietz,mgerrie@edu.uwaterloo.ca,47817385,,17
COMP/ECE,M,mgillha,Malchy,Gillham,mgillha@edu.uwaterloo.ca,98001320,,18
COMP/ECE,M,mgossin,Mikael,Gossington,mgossin@edu.uwaterloo.ca,28084023,,1
COMP/ECE,M,mkilmis,Mart,Kilmister,mkilmis@edu.uwaterloo.ca,47852064,,2
COMP/ECE,M,mmartin,Murielle,Martinho,mmartin@edu.uwaterloo.ca,85953162,,3
COMP/ECE,M,mmuspra,Maible,Musprat,mmuspra@edu.uwaterloo.ca,82155399,,4
COMP/ECE,M,mpedraz,Mommy,Pedrazzi,mpedraz@edu.uwaterloo.ca,11931227,,5
COMP/ECE,M,mprobin,Maxim,Probin,mprobin@edu.uwaterloo.ca,78523914,,6
COMP/ECE,M,mrewan,Mitchel,Rewan,mrewan@edu.uwaterloo.ca,30661793,,7
COMP/ECE,M,mrilsto,Mikaela,Rilston,mrilsto@edu.uwaterloo.ca,74943103,,8
COMP/ECE,M,mrosin,Maximilien,Rosin,mrosin@edu.uwaterloo.ca,88823479,,9
COMP/ECE,M,mryde,Monah,Ryde,mryde@edu.uwaterloo.ca,94344655,,10
COMP/ECE,M,mshovel,Marsha,Shovelbottom,mshovel@edu.uwaterloo.ca,74524156,,11
COMP/ECE,M,msinger,Marlena,Singers,msinger@edu.uwaterloo.ca,36367013,,12
COMP/ECE,M,nbening,Nananne,Beningfield,nbening@edu.uwaterloo.ca,27465316,,13
COMP/ECE,M,nbrogio,Nyssa,Brogiotti,nbrogio@edu.uwaterloo.ca,17777966,,14
COMP/ECE,M,ncarnal,Nyssa,Carnalan,ncarnal@edu.uwaterloo.ca,97059735,,15
COMP/ECE,M,ncarter,Natassia,Carter,ncarter@edu.uwaterloo.ca,35103384,,16
COMP/ECE,M,ncowl,Nydia,Cowl,ncowl@edu.uwaterloo.ca,91787639,,17
COMP/ECE,M,nelcoat,Nicki,Elcoate,nelcoat@edu.uwaterloo.ca,32967803,,18
COMP/ECE,M,nesposi,Nero,Esposita,nesposi@edu.uwaterloo.ca,93417427,,1
COMP/ECE,M,nhockel,Nani,Hockell,nhockel@edu.uwaterloo.ca,39690308,,2
COMP/ECE,M,njoule,Nora,Joule,njoule@edu.uwaterloo.ca,10476948,,3
COMP/ECE,M,nloadwi,Nananne,Loadwick,nloadwi@edu.uwaterloo.ca,51054645,,4
COMP/ECE,M,nmcduff,Natividad,McDuffie,nmcduff@edu.uwaterloo.ca,56565503,,5
COMP/ECE,M,nmcilva,Noella,McIlvaney,nmcilva@edu.uwaterloo.ca,80901946,,6
COMP/ECE,M,nnorker,Nadya,Norker,nnorker@edu.uwaterloo.ca,57386142,,7
COMP/ECE,M,npattle,Norrie,Pattlel,npattle@edu.uwaterloo.ca,75474044,,8
COMP/ECE,M,nrouchy,Nevsa,Rouchy,nrouchy@edu.uwaterloo.ca,41629070,,9
COMP/ECE,M,ntabart,Nancey,Tabart,ntabart@edu.uwaterloo.ca,20460595,,10
COMP/ECE,M,nwoolac,Netti,Woolacott,nwoolac@edu.uwaterloo.ca,85990671,,11
COMP/ECE,M,nyeo,Nonnah,Yeo,nyeo@edu.uwaterloo.ca,90999032,,12
COMP/ECE,M,oduns,Obidiah,Duns,oduns@edu.uwaterloo.ca,70004188,,13
COMP/ECE,M,ogrinaw,Odille,Grinaway,ogrinaw@edu.uwaterloo.ca,87097080,,14
COMP/ECE,M,ojekyll,Obed,Jekyll,ojekyll@edu.uwaterloo.ca,72030154,,15
COMP/ECE,M,opither,Orland,Pitherick,opither@edu.uwaterloo.ca,77697296,,16
COMP/ECE,M,ovoss,Osmond,Voss,ovoss@edu.uwaterloo.ca,76887177,,17
COMP/ECE,M,palderw,Philly,Alderwick,palderw@edu.uwaterloo.ca,60657475,,18
COMP/ECE,M,pbaldin,Peter,Balding,pbaldin@edu.uwaterloo.ca,11054593,,1
COMP/ECE,M,pbartol,Patricio,Bartolijn,pbartol@edu.uwaterloo.ca,93487904,,2
COMP/ECE,M,pciccci,Petr,Cicccitti,pciccci@edu.uwaterloo.ca,94081749,,3
COMP/ECE,M,pduntho,Piper,Dunthorn,pduntho@edu.uwaterloo.ca,87042278,,4
COMP/ECE,M,pkain,Petr,Kain,pkain@edu.uwaterloo.ca,62871409,,5
COMP/ECE,M,pondrak,Paddy,Ondrak,pondrak@edu.uwaterloo.ca,67134156,,6
COMP/ECE,M,ppinkie,Patrice,Pinkie,ppinkie@edu.uwaterloo.ca,63070658,,7
COMP/ECE,M,proskru,Perle,Roskruge,proskru@edu.uwaterloo.ca,74490909,,8
COMP/ECE,M,pshacke,Prisca,Shackel,pshacke@edu.uwaterloo.ca,14747495,,9
COMP/ECE,M,pstanlo,Phil,Stanlock,pstanlo@edu.uwaterloo.ca,39912680,,10
COMP/ECE,M,pzammet,Pansy,Zammett,pzammet@edu.uwaterloo.ca,10212143,,11
COMP/ECE,M,qleyson,Quinn,Leyson,qleyson@edu.uwaterloo.ca,58860669,,12
COMP/ECE,M,rabbs,Ranna,Abbs,rabbs@edu.uwaterloo.ca,21681864,,13
COMP/ECE,M,rbrands,Rivkah,Brands,rbrands@edu.uwaterloo.ca,45249491,,14
COMP/ECE,M,rbwy,Rochester,Bwy,rbwy@edu.uwaterloo.ca,77416838,,15
COMP/ECE,M,rclapis,Renaud,Clapison,rclapis@edu.uwaterloo.ca,33884916,,16
COMP/ECE,M,rdolton,Rosemonde,Dolton,rdolton@edu.uwaterloo.ca,58517021,,17
COMP/ECE,M,rfrohoc,Rochette,Frohock,rfrohoc@edu.uwaterloo.ca,33957413,,18
COMP/ECE,M,rgamlyn,Regan,Gamlyn,rgamlyn@edu.uwaterloo.ca,81660864,,1
COMP/ECE,M,rgawkes,Roderic,Gawkes,rgawkes@edu.uwaterloo.ca,58181636,,2
COMP/ECE,M,rgreena,Raoul,Greenan,rgreena@edu.uwaterloo.ca,20820703,,3
COMP/ECE,M,rheatle,Roby,Heatley,rheatle@edu.uwaterloo.ca,82085377,,4
COMP/ECE,M,rhewins,Renaud,Hewins,rhewins@edu.uwaterloo.ca,55085357,,5
COMP/ECE,M,rjunkis,Retha,Junkison,rjunkis@edu.uwaterloo.ca,38932447,,6
COMP/ECE,M,rlanham,Rubina,Lanham,rlanham@edu.uwaterloo.ca,21904541,,7
COMP/ECE,M,rleigh,Rowena,Leigh,rleigh@edu.uwaterloo.ca,21870950,,8
COMP/ECE,M,rlockne,Richmond,Lockney,rlockne@edu.uwaterloo.ca,78527386,,9
COMP/ECE,M,rmacpar,Retha,MacParland,rmacpar@edu.uwaterloo.ca,72906459,,10
COMP/ECE,M,rmurdie,Ransell,Murdie,rmurdie@edu.uwaterloo.ca,95571978,,11
COMP/ECE,M,rseale,Rafaellle,Seale,rseale@edu.uwaterloo.ca,64486829,,12
COMP/ECE,M,rstearn,Rafi,Stearnes,rstearn@edu.uwaterloo.ca,57921063,,13
COMP/ECE,M,rstrand,Ronica,Strand,rstrand@edu.uwaterloo.ca,37207598,,14
COMP/ECE,M,rwardin,Reube,Wardington,rwardin@edu.uwaterloo.ca,74377896,,15
COMP/ECE,M,rwinski,Ruth,Winskill,rwinski@edu.uwaterloo.ca,91252650,,16
COMP/ECE,M,sasser,Steffi,Asser,sasser@edu.uwaterloo.ca,17781124,,17
COMP/ECE,M,sbasek,Saba,Basek,sbasek@edu.uwaterloo.ca,16476641,,18
